pair_id,logical_law,category_id,semantic_dimension,image_variant,image_path,question,expected_answer,predicted_answer_raw,predicted_answer_norm,is_correct
assoc_horiz_001,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_001_A.png,Are all objects placed on a white surface?,yes,no,no,0
assoc_horiz_001,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_001_A.png,"Are the apple, dog, and cat arranged in a line?",yes,no,no,0
assoc_horiz_001,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_001_B.png,Is there a green apple in the image?,yes,yes,yes,1
assoc_horiz_001,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_001_B.png,Is the dog red in color?,yes,no,no,0
assoc_horiz_001,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_001_B.png,Is the cat green?,yes,no,no,0
assoc_horiz_001,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_001_B.png,Are all objects placed on a white surface?,yes,no,no,0
assoc_horiz_001,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_001_B.png,"Are the apple, dog, and cat arranged in a line?",yes,no,no,0
assoc_horiz_002,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_A.png,Is there a red apple in the scene?,yes,yes,yes,1
assoc_horiz_002,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_A.png,Is the cat yellow?,yes,yes,yes,1
assoc_horiz_002,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_A.png,Is the dog green?,yes,yes,yes,1
assoc_horiz_002,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_A.png,Are the objects on a dark metal floor?,yes,no,no,0
assoc_horiz_002,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_A.png,"Are the apple, cat, and dog arranged in a line?",yes,no,no,0
assoc_horiz_002,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_B.png,Is there a red apple in the scene?,yes,yes,yes,1
assoc_horiz_002,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_B.png,Is the cat yellow?,yes,yes,yes,1
assoc_horiz_002,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_B.png,Is the dog green?,yes,yes,yes,1
assoc_horiz_002,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_B.png,Are the objects on a dark metal floor?,yes,yes,yes,1
assoc_horiz_002,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_002_B.png,"Are the apple, cat, and dog arranged in a line?",yes,yes,yes,1
assoc_horiz_003,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_A.png,Is there a green dog in the image?,yes,no,no,0
assoc_horiz_003,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_A.png,Is the apple red?,yes,yes,yes,1
assoc_horiz_003,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_A.png,Is the banana blue?,yes,no,no,0
assoc_horiz_003,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_A.png,Are the objects on a dark metal floor?,yes,yes,yes,1
assoc_horiz_003,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_A.png,Is the green dog positioned to the left of the red apple?,yes,no,no,0
assoc_horiz_003,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_B.png,Is there a green dog in the image?,yes,no,no,0
assoc_horiz_003,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_B.png,Is the apple red?,yes,yes,yes,1
assoc_horiz_003,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_B.png,Is the banana blue?,yes,no,no,0
assoc_horiz_003,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_B.png,Are the objects on a dark metal floor?,yes,yes,yes,1
assoc_horiz_003,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_003_B.png,Is the green dog positioned to the left of the red apple?,yes,no,no,0
assoc_horiz_004,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_A.png,Is there a red apple in the image?,yes,yes,yes,1
assoc_horiz_004,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_A.png,Is there a green cat in the image?,yes,no,no,0
assoc_horiz_004,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_A.png,Are the objects placed on a plain white surface?,yes,no,no,0
assoc_horiz_004,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_A.png,Is the green cat positioned between two red apples?,yes,no,no,0
assoc_horiz_004,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_A.png,Are all the objects aligned horizontally?,yes,no,no,0
assoc_horiz_004,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_B.png,Is there a red apple in the image?,yes,yes,yes,1
assoc_horiz_004,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_B.png,Is there a green cat in the image?,yes,no,no,0
assoc_horiz_004,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_B.png,Are the objects placed on a plain white surface?,yes,yes,yes,1
assoc_horiz_004,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_B.png,Is the green cat positioned between two red apples?,yes,no,no,0
assoc_horiz_004,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_004_B.png,Are all the objects aligned horizontally?,yes,no,no,0
assoc_horiz_005,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_A.png,Is there a blue cat in the image?,yes,yes,yes,1
assoc_horiz_005,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_A.png,Is there a red banana in the image?,yes,no,no,0
assoc_horiz_005,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_A.png,Are the objects placed on a dark metal floor?,yes,no,no,0
assoc_horiz_005,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_A.png,Is the red banana positioned between two blue cats?,yes,no,no,0
assoc_horiz_005,Associative,6,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_A.png,Are all the objects aligned horizontally?,yes,no,no,0
assoc_horiz_005,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_B.png,Is there a blue cat in the image?,yes,yes,yes,1
assoc_horiz_005,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_B.png,Is there a red banana in the image?,yes,no,no,0
assoc_horiz_005,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_B.png,Are the objects placed on a dark metal floor?,yes,no,no,0
assoc_horiz_005,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_B.png,Is the red banana positioned between two blue cats?,yes,no,no,0
assoc_horiz_005,Associative,6,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/6/Horizontal/assoc_horiz_005_B.png,Are all the objects aligned horizontally?,yes,no,no,0
assoc_vert_001,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_A.png,Is there a yellow cat in the image?,yes,yes,yes,1
assoc_vert_001,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_A.png,Is the green dog below the yellow cat?,yes,no,no,0
assoc_vert_001,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_A.png,Is the red banana at the bottom of the stack?,yes,no,no,0
assoc_vert_001,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_A.png,Is the background plain white?,yes,no,no,0
assoc_vert_001,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_A.png,Are the objects arranged vertically?,yes,no,no,0
assoc_vert_001,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_B.png,Is there a yellow cat in the image?,yes,yes,yes,1
assoc_vert_001,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_B.png,Is the green dog below the yellow cat?,yes,no,no,0
assoc_vert_001,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_B.png,Is the red banana at the bottom of the stack?,yes,yes,yes,1
assoc_vert_001,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_B.png,Is the background plain white?,yes,yes,yes,1
assoc_vert_001,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_001_B.png,Are the objects arranged vertically?,yes,yes,yes,1
assoc_vert_002,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_A.png,Is the apple blue?,yes,no,no,0
assoc_vert_002,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_A.png,Is the banana yellow?,yes,yes,yes,1
assoc_vert_002,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_A.png,Is the cat blue?,yes,no,no,0
assoc_vert_002,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_A.png,Is the cat on a dark metal floor?,yes,no,no,0
assoc_vert_002,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_A.png,"Are the apple, banana, and cat stacked vertically?",yes,no,no,0
assoc_vert_002,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_B.png,Is the apple blue?,yes,yes,yes,1
assoc_vert_002,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_B.png,Is the banana yellow?,yes,yes,yes,1
assoc_vert_002,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_B.png,Is the cat blue?,yes,yes,yes,1
assoc_vert_002,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_B.png,Is the cat on a dark metal floor?,yes,no,no,0
assoc_vert_002,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_002_B.png,"Are the apple, banana, and cat stacked vertically?",yes,no,no,0
assoc_vert_003,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_A.png,Is there a blue apple in the image?,yes,yes,yes,1
assoc_vert_003,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_A.png,Is the banana green?,yes,yes,yes,1
assoc_vert_003,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_A.png,Is the dog yellow?,yes,no,no,0
assoc_vert_003,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_A.png,Are the objects arranged vertically?,yes,no,no,0
assoc_vert_003,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_A.png,Is the background plain white?,yes,yes,yes,1
assoc_vert_003,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_B.png,Is there a blue apple in the image?,yes,no,no,0
assoc_vert_003,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_B.png,Is the banana green?,yes,yes,yes,1
assoc_vert_003,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_B.png,Is the dog yellow?,yes,no,no,0
assoc_vert_003,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_B.png,Are the objects arranged vertically?,yes,no,no,0
assoc_vert_003,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_003_B.png,Is the background plain white?,yes,no,no,0
assoc_vert_004,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_A.png,Is there a yellow cat in the image?,yes,yes,yes,1
assoc_vert_004,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_A.png,Is the red dog below the yellow cat?,yes,no,no,0
assoc_vert_004,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_A.png,Is the blue apple at the bottom of the stack?,yes,no,no,0
assoc_vert_004,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_A.png,Are all objects placed on a wooden table?,yes,yes,yes,1
assoc_vert_004,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_A.png,Are the objects arranged vertically in a stack?,yes,no,no,0
assoc_vert_004,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_B.png,Is there a yellow cat in the image?,yes,yes,yes,1
assoc_vert_004,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_B.png,Is the red dog below the yellow cat?,yes,no,no,0
assoc_vert_004,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_B.png,Is the blue apple at the bottom of the stack?,yes,yes,yes,1
assoc_vert_004,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_B.png,Are all objects placed on a wooden table?,yes,yes,yes,1
assoc_vert_004,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_004_B.png,Are the objects arranged vertically in a stack?,yes,no,no,0
assoc_vert_005,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_A.png,Is there a blue dog in the image?,yes,no,no,0
assoc_vert_005,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_A.png,Is the red cat below the blue dog?,yes,no,no,0
assoc_vert_005,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_A.png,Is the yellow banana below the red cat?,yes,no,no,0
assoc_vert_005,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_A.png,Are all objects placed on a wooden table?,yes,yes,yes,1
assoc_vert_005,Associative,7,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_A.png,Is the arrangement vertical?,yes,no,no,0
assoc_vert_005,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_B.png,Is there a blue dog in the image?,yes,no,no,0
assoc_vert_005,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_B.png,Is the red cat below the blue dog?,yes,no,no,0
assoc_vert_005,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_B.png,Is the yellow banana below the red cat?,yes,yes,yes,1
assoc_vert_005,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_B.png,Are all objects placed on a wooden table?,yes,yes,yes,1
assoc_vert_005,Associative,7,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/7/Vertical/assoc_vert_005_B.png,Is the arrangement vertical?,yes,no,no,0
assoc_attr_001,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_A.png,Is there a cat in the image?,yes,yes,yes,1
assoc_attr_001,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_A.png,Is the cat small in size?,yes,no,no,0
assoc_attr_001,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_A.png,Is the cat red in color?,yes,yes,yes,1
assoc_attr_001,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_A.png,Does the cat appear shiny?,yes,no,no,0
assoc_attr_001,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_A.png,Is the cat on a plain white surface?,yes,yes,yes,1
assoc_attr_001,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_B.png,Is there a cat in the image?,yes,yes,yes,1
assoc_attr_001,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_B.png,Is the cat small in size?,yes,no,no,0
assoc_attr_001,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_B.png,Is the cat red in color?,yes,yes,yes,1
assoc_attr_001,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_B.png,Does the cat appear shiny?,yes,yes,yes,1
assoc_attr_001,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_001_B.png,Is the cat on a plain white surface?,yes,no,no,0
assoc_attr_002,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_A.png,Is the apple small?,yes,yes,yes,1
assoc_attr_002,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_A.png,Is the apple blue?,yes,yes,yes,1
assoc_attr_002,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_A.png,Is the apple shiny?,yes,yes,yes,1
assoc_attr_002,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_A.png,Is the apple on a metal floor?,yes,yes,yes,1
assoc_attr_002,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_A.png,Is the metal floor dark?,yes,no,no,0
assoc_attr_002,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_B.png,Is the apple small?,yes,yes,yes,1
assoc_attr_002,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_B.png,Is the apple blue?,yes,no,no,0
assoc_attr_002,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_B.png,Is the apple shiny?,yes,yes,yes,1
assoc_attr_002,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_B.png,Is the apple on a metal floor?,yes,no,no,0
assoc_attr_002,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_002_B.png,Is the metal floor dark?,yes,no,no,0
assoc_attr_003,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_A.png,Is there a dog in the image?,yes,yes,yes,1
assoc_attr_003,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_A.png,Is the dog large in size?,yes,no,no,0
assoc_attr_003,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_A.png,Is the dog blue in color?,yes,yes,yes,1
assoc_attr_003,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_A.png,Does the dog have a shiny appearance?,yes,yes,yes,1
assoc_attr_003,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_A.png,Is the dog standing on a dark metal floor?,yes,no,no,0
assoc_attr_003,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_B.png,Is there a dog in the image?,yes,yes,yes,1
assoc_attr_003,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_B.png,Is the dog large in size?,yes,no,no,0
assoc_attr_003,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_B.png,Is the dog blue in color?,yes,yes,yes,1
assoc_attr_003,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_B.png,Does the dog have a shiny appearance?,yes,yes,yes,1
assoc_attr_003,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_003_B.png,Is the dog standing on a dark metal floor?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_A.png,Is there a banana in the image?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_A.png,Is the banana large in size?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_A.png,Is the banana blue in color?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_A.png,Does the banana have a shiny appearance?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_A.png,Is the banana placed on a plain white surface?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_B.png,Is there a banana in the image?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_B.png,Is the banana large in size?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_B.png,Is the banana blue in color?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_B.png,Does the banana have a shiny appearance?,yes,yes,yes,1
assoc_attr_004,Associative,8,Attributes,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_004_B.png,Is the banana placed on a plain white surface?,yes,yes,yes,1
assoc_attr_005,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_005_A.png,Is there a cat in the image?,yes,yes,yes,1
assoc_attr_005,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_005_A.png,Is the cat small in size?,yes,yes,yes,1
assoc_attr_005,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_005_A.png,Is the cat red in color?,yes,yes,yes,1
assoc_attr_005,Associative,8,Attributes,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images/Associative/8/Attributes/assoc_attr_005_A.png,Does the cat appear shiny?,yes,yes,yes,1
