pair_id,logical_law,category_id,semantic_dimension,image_A_path,image_B_path,clip_A,clip_B,clip_mean,clip_diff,image_similarity
compl_attr_004,Complement,16,Attributes,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Complement/16/Attributes/compl_attr_004_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Complement/16/Attributes/compl_attr_004_B.png,35.2297477722168,36.92979049682617,36.079769134521484,1.700042724609375,84.4170093536377
compl_attr_005,Complement,16,Attributes,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Complement/16/Attributes/compl_attr_005_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Complement/16/Attributes/compl_attr_005_B.png,33.65082550048828,31.734455108642578,32.69264030456543,1.9163703918457031,80.87153434753418
demorgan_conj_001,DeMorgan,17,Conjunctive,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_001_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_001_B.png,29.466026306152344,25.85936164855957,27.662693977355957,3.6066646575927734,56.79471492767334
demorgan_conj_002,DeMorgan,17,Conjunctive,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_002_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_002_B.png,33.48174285888672,28.154277801513672,30.818010330200195,5.327465057373047,91.05395078659058
demorgan_conj_003,DeMorgan,17,Conjunctive,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_003_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_003_B.png,36.622314453125,31.99679183959961,34.309553146362305,4.625522613525391,87.0272159576416
demorgan_conj_004,DeMorgan,17,Conjunctive,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_004_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_004_B.png,34.790977478027344,26.90340805053711,30.847192764282227,7.887569427490234,81.46057724952698
demorgan_conj_005,DeMorgan,17,Conjunctive,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_005_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/17/Conjunctive/demorgan_conj_005_B.png,33.3845329284668,29.33935546875,31.3619441986084,4.045177459716797,73.73270988464355
demorgan_horiz_001,DeMorgan,18,Horizontal,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_001_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_001_B.png,36.33066177368164,31.101903915405273,33.71628284454346,5.228757858276367,77.90996432304382
demorgan_horiz_002,DeMorgan,18,Horizontal,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_002_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_002_B.png,34.63489532470703,30.317964553833008,32.47642993927002,4.316930770874023,91.2249207496643
demorgan_horiz_003,DeMorgan,18,Horizontal,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_003_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_003_B.png,35.846065521240234,29.75812530517578,32.80209541320801,6.087940216064453,71.67312502861023
demorgan_horiz_004,DeMorgan,18,Horizontal,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_004_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_004_B.png,29.992368698120117,32.08601379394531,31.039191246032715,2.0936450958251953,90.38454294204712
demorgan_horiz_005,DeMorgan,18,Horizontal,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_005_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/18/Horizontal/demorgan_horiz_005_B.png,31.743022918701172,28.924047470092773,30.333535194396973,2.8189754486083984,92.22663640975952
demorgan_vert_001,DeMorgan,19,Vertical,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_001_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_001_B.png,30.154054641723633,28.697418212890625,29.42573642730713,1.4566364288330078,77.89816856384277
demorgan_vert_002,DeMorgan,19,Vertical,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_002_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_002_B.png,29.307025909423828,29.051790237426758,29.179408073425293,0.2552356719970703,66.48608446121216
demorgan_vert_003,DeMorgan,19,Vertical,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_003_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_003_B.png,31.066295623779297,31.441761016845703,31.2540283203125,0.37546539306640625,79.43670749664307
demorgan_vert_004,DeMorgan,19,Vertical,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_004_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_004_B.png,28.969228744506836,34.23260498046875,31.600916862487793,5.263376235961914,88.93700838088989
demorgan_vert_005,DeMorgan,19,Vertical,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_005_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/19/Vertical/demorgan_vert_005_B.png,31.753185272216797,28.318639755249023,30.03591251373291,3.4345455169677734,87.20917701721191
demorgan_attr_001,DeMorgan,20,Attributes,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_001_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_001_B.png,35.53384017944336,32.31074905395508,33.92229461669922,3.2230911254882812,82.64670372009277
demorgan_attr_002,DeMorgan,20,Attributes,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_002_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_002_B.png,34.932212829589844,32.32728958129883,33.629751205444336,2.6049232482910156,77.01841592788696
demorgan_attr_003,DeMorgan,20,Attributes,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_003_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_003_B.png,30.681055068969727,33.84571838378906,32.263386726379395,3.164663314819336,79.2296051979065
demorgan_attr_004,DeMorgan,20,Attributes,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_004_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_004_B.png,24.27082061767578,38.11476135253906,31.192790985107422,13.843940734863281,70.89114189147949
demorgan_attr_005,DeMorgan,20,Attributes,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_005_A.png,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/DeMorgan/20/Attributes/demorgan_attr_005_B.png,38.09744644165039,31.813121795654297,34.955284118652344,6.284324645996094,73.45398664474487
